ID,accession,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore
OTU_117,OW284514.1,81.429,70,12,1,30,99,24535277,24535345,5.95E-04,56.5
OTU_117,OW284514.1,81.818,66,12,0,34,99,25946187,25946252,5.95E-04,56.5
OTU_117,OW284514.1,86.275,51,7,0,34,84,25985989,25986039,5.95E-04,56.5
OTU_117,OW284514.1,88.889,45,5,0,33,77,27222049,27222005,5.95E-04,56.5
OTU_117,OW284514.1,82.09,67,11,1,33,99,28846796,28846731,5.95E-04,56.5
OTU_117,OW284514.1,81.429,70,12,1,30,99,31025663,31025731,5.95E-04,56.5
OTU_117,OW284514.1,82.54,63,11,0,37,99,33678028,33677966,5.95E-04,56.5
OTU_117,OW284514.1,86.275,51,7,0,34,84,49727983,49728033,5.95E-04,56.5
OTU_117,OW284514.1,86.275,51,7,0,34,84,52121579,52121629,5.95E-04,56.5
OTU_117,OW284514.1,80,80,13,3,20,99,55443834,55443910,5.95E-04,56.5
OTU_117,OW284514.1,88.889,45,5,0,30,74,61918437,61918481,5.95E-04,56.5
OTU_117,OW284514.1,92.105,38,3,0,37,74,17681145,17681108,0.002,54.7
OTU_117,OW284514.1,82.54,63,10,1,37,99,19278014,19277953,0.002,54.7
OTU_117,OW284514.1,92.105,38,3,0,47,84,28826261,28826298,0.002,54.7
OTU_117,OW284514.1,84.906,53,8,0,47,99,52996596,52996544,0.002,54.7
OTU_117,OW284514.1,87.234,47,6,0,37,83,61943884,61943838,0.002,54.7
OTU_117,OW284514.1,90.244,41,4,0,34,74,61944258,61944298,0.002,54.7
OTU_117,OY720685.1,85.294,68,8,1,32,99,11853894,11853829,7.64E-08,69.4
OTU_117,OY720685.1,83.824,68,9,1,32,99,11855638,11855703,3.55E-06,63.9
OTU_117,OY720685.1,85.246,61,9,0,39,99,21208444,21208384,3.55E-06,63.9
OTU_117,OY720685.1,83.824,68,9,1,32,99,21210193,21210258,3.55E-06,63.9
OTU_117,OY720685.1,85.246,61,9,0,39,99,44328727,44328667,3.55E-06,63.9
OTU_117,OY720685.1,83.824,68,9,1,32,99,44330476,44330541,3.55E-06,63.9
OTU_117,OY720685.1,85.246,61,9,0,39,99,52262626,52262566,3.55E-06,63.9
OTU_117,OW284518.1,85.075,67,10,0,33,99,29180579,29180645,7.64E-08,69.4
OTU_117,OW284518.1,88.462,52,6,0,33,84,16955376,16955427,3.55E-06,63.9
OTU_117,OW284518.1,84.127,63,10,0,37,99,7972763,7972701,1.28E-05,62.1
OTU_117,OW284518.1,83.333,66,11,0,34,99,20219371,20219436,1.28E-05,62.1
OTU_117,OW284518.1,89.583,48,5,0,37,84,26498406,26498359,1.28E-05,62.1
OTU_117,OW284518.1,84.127,63,10,0,37,99,40477378,40477316,1.28E-05,62.1
OTU_117,OW284518.1,84.127,63,9,1,37,99,4715900,4715961,4.60E-05,60.2
OTU_117,OW284518.1,86.538,52,7,0,33,84,3075183,3075234,1.65E-04,58.4
OTU_117,OW284518.1,81.429,70,13,0,30,99,19952129,19952198,1.65E-04,58.4
OTU_117,OW284518.1,85.455,55,8,0,30,84,25651977,25652031,1.65E-04,58.4
OTU_117,OW284518.1,82.09,67,12,0,33,99,30503146,30503080,1.65E-04,58.4
OTU_117,OW284518.1,85.455,55,8,0,30,84,30503313,30503367,1.65E-04,58.4
OTU_117,OW284518.1,86.538,52,7,0,33,84,30507895,30507844,1.65E-04,58.4
OTU_117,OW284518.1,85.455,55,8,0,30,84,33594333,33594387,1.65E-04,58.4
OTU_117,OW284518.1,82.09,67,12,0,33,99,34453397,34453331,1.65E-04,58.4
OTU_117,OW284518.1,81.429,70,13,0,30,99,36391174,36391243,1.65E-04,58.4
OTU_117,OW284518.1,82.09,67,12,0,33,99,38030161,38030095,1.65E-04,58.4
OTU_117,OW284518.1,81.429,70,13,0,30,99,39700624,39700693,1.65E-04,58.4
OTU_117,OW284518.1,86.538,52,7,0,33,84,42406593,42406542,1.65E-04,58.4
OTU_117,OW284518.1,81.69,71,11,2,30,99,42504642,42504711,1.65E-04,58.4
OTU_117,OW284518.1,88.889,45,5,0,33,77,1850253,1850209,5.95E-04,56.5
OTU_117,OW284518.1,86.275,51,7,0,34,84,5203571,5203621,5.95E-04,56.5
OTU_117,OW284518.1,88.889,45,5,0,30,74,7357559,7357603,5.95E-04,56.5
OTU_117,OW284518.1,82.09,67,11,1,33,99,7790025,7789960,5.95E-04,56.5
OTU_117,OW284518.1,82.09,67,11,1,33,99,19951958,19951893,5.95E-04,56.5
OTU_117,OW284518.1,87.755,49,5,1,30,77,24122128,24122176,5.95E-04,56.5
OTU_117,OW284518.1,82.09,67,11,1,33,99,28549247,28549182,5.95E-04,56.5
OTU_117,OW284518.1,81.818,66,12,0,34,99,34453572,34453637,5.95E-04,56.5
OTU_117,OW284518.1,82.09,67,11,1,33,99,36391013,36390948,5.95E-04,56.5
OTU_117,OW284518.1,86.275,51,7,0,34,84,36578558,36578608,5.95E-04,56.5
OTU_117,OW284518.1,82.54,63,11,0,37,99,37246296,37246234,5.95E-04,56.5
OTU_117,OW284518.1,88.889,45,5,0,33,77,39357904,39357860,5.95E-04,56.5
OTU_117,OW284518.1,88.889,45,5,0,30,74,39358071,39358115,5.95E-04,56.5
OTU_117,OW284518.1,80,80,13,3,20,99,39667166,39667242,5.95E-04,56.5
OTU_117,OW284518.1,83.607,61,9,1,34,93,40465486,40465546,5.95E-04,56.5
OTU_117,OW284518.1,82.54,63,11,0,37,99,42241290,42241228,5.95E-04,56.5
OTU_117,OW284518.1,88.889,45,5,0,33,77,42504475,42504431,5.95E-04,56.5
OTU_117,OW284518.1,81.818,66,11,1,34,99,7790194,7790258,0.002,54.7
OTU_117,OW284518.1,96.774,31,1,0,47,77,35201006,35200976,0.008,52.8
OTU_117,OW284518.1,84.906,53,7,1,47,99,38532055,38532004,0.008,52.8
OTU_117,OW284517.1,85.714,63,9,0,37,99,34224386,34224324,2.75E-07,67.6
OTU_117,OW284517.1,84.848,66,10,0,34,99,34224688,34224753,2.75E-07,67.6
OTU_117,OW284517.1,85.714,63,9,0,37,99,36983937,36983875,2.75E-07,67.6
OTU_117,OW284517.1,87.273,55,7,0,30,84,3370027,3370081,3.55E-06,63.9
OTU_117,OW284517.1,83.582,67,11,0,33,99,16232519,16232453,3.55E-06,63.9
OTU_117,OW284517.1,82.857,70,12,0,30,99,26494440,26494509,3.55E-06,63.9
OTU_117,OW284517.1,83.582,67,10,1,33,99,5471086,5471021,1.28E-05,62.1
OTU_117,OW284517.1,91.111,45,4,0,33,77,14454151,14454107,1.28E-05,62.1
OTU_117,OW284517.1,82.857,70,11,1,30,99,19440830,19440898,1.28E-05,62.1
OTU_117,OW284517.1,83.582,67,10,1,33,99,22218649,22218584,1.28E-05,62.1
OTU_117,OW284517.1,83.333,66,11,0,34,99,30563170,30563235,1.28E-05,62.1
OTU_117,OW284517.1,82.857,70,11,1,30,99,34839364,34839432,1.28E-05,62.1
OTU_117,OW284517.1,82.09,67,12,0,33,99,2264807,2264741,1.65E-04,58.4
OTU_117,OW284517.1,81.429,70,13,0,30,99,2701670,2701739,1.65E-04,58.4
OTU_117,OW284517.1,81.429,70,13,0,30,99,19419074,19419143,1.65E-04,58.4
OTU_117,OW284517.1,82.09,67,12,0,33,99,19868031,19867965,1.65E-04,58.4
OTU_117,OW284517.1,82.09,67,12,0,33,99,24846995,24846929,1.65E-04,58.4
OTU_117,OW284517.1,86.538,52,7,0,33,84,27853661,27853712,1.65E-04,58.4
OTU_117,OW284517.1,81.429,70,13,0,30,99,28934578,28934647,1.65E-04,58.4
OTU_117,OW284517.1,81.429,70,13,0,30,99,34245662,34245731,1.65E-04,58.4
OTU_117,OW284517.1,81.429,70,13,0,30,99,37140117,37140186,1.65E-04,58.4
OTU_117,OW284517.1,82.09,67,12,0,33,99,38202015,38201949,1.65E-04,58.4
OTU_117,OW284517.1,82.09,67,11,1,33,99,2554393,2554328,5.95E-04,56.5
OTU_117,OW284517.1,87.5,48,6,0,37,84,3341049,3341096,5.95E-04,56.5
OTU_117,OW284517.1,82.54,63,11,0,37,99,6586076,6586014,5.95E-04,56.5
OTU_117,OW284517.1,86.275,51,7,0,34,84,11804966,11805016,5.95E-04,56.5
OTU_117,OW284517.1,81.429,70,12,1,30,99,19780276,19780344,5.95E-04,56.5
OTU_117,OW284517.1,86.275,51,7,0,34,84,20979437,20979487,5.95E-04,56.5
OTU_117,OW284517.1,86.538,52,6,1,33,84,21968402,21968452,5.95E-04,56.5
OTU_117,OW284517.1,88.889,45,5,0,33,77,23873025,23872981,5.95E-04,56.5
OTU_117,OW284517.1,81.429,70,12,1,30,99,23888544,23888612,5.95E-04,56.5
OTU_117,OW284517.1,82.54,63,11,0,37,99,25505474,25505412,5.95E-04,56.5
OTU_117,OW284517.1,86.275,51,7,0,34,84,27192874,27192924,5.95E-04,56.5
OTU_117,OW284517.1,86.275,51,7,0,34,84,28998233,28998283,5.95E-04,56.5
OTU_117,OW284517.1,90.476,42,4,0,33,74,29718204,29718163,5.95E-04,56.5
OTU_117,OW284517.1,88.889,45,5,0,33,77,30495194,30495150,5.95E-04,56.5
OTU_117,OW284517.1,82.09,67,11,1,33,99,34245500,34245435,5.95E-04,56.5
OTU_117,OW284517.1,82.09,67,11,1,33,99,34763587,34763522,5.95E-04,56.5
OTU_117,OW284517.1,80,80,13,3,20,99,34779175,34779251,5.95E-04,56.5
OTU_117,OW284517.1,82.09,67,11,1,33,99,35899220,35899155,5.95E-04,56.5
OTU_117,OW284517.1,88.889,45,5,0,30,74,37575158,37575202,5.95E-04,56.5
OTU_117,OW284517.1,82.09,67,11,1,33,99,38315017,38314952,5.95E-04,56.5
OTU_117,OW284517.1,81.429,70,12,1,30,99,38315161,38315229,5.95E-04,56.5
OTU_117,OW284517.1,88.889,45,5,0,33,77,41327251,41327207,5.95E-04,56.5
OTU_117,OW284517.1,88.889,45,5,0,30,74,41327411,41327455,5.95E-04,56.5
OTU_117,OW284517.1,92.105,38,3,0,47,84,2264953,2264990,0.002,54.7
OTU_117,OW284517.1,90.244,41,4,0,37,77,19418906,19418866,0.002,54.7
OTU_117,OW284517.1,92.105,38,3,0,47,84,19868208,19868245,0.002,54.7
OTU_117,OW284517.1,100,28,0,0,47,74,3369846,3369819,0.008,52.8
OTU_117,OW284517.1,96.774,31,1,0,47,77,26528255,26528225,0.008,52.8
OTU_117,OW284517.1,84.906,53,7,1,47,99,27192689,27192638,0.008,52.8
OTU_117,OY720684.1,85.246,61,9,0,39,99,4808311,4808251,3.55E-06,63.9
OTU_117,OY720684.1,83.824,68,9,1,32,99,4810060,4810125,3.55E-06,63.9
OTU_117,OY720684.1,85.246,61,9,0,39,99,14511864,14511804,3.55E-06,63.9
OTU_117,OY720684.1,83.824,68,9,1,32,99,14513613,14513678,3.55E-06,63.9
OTU_117,OY720684.1,85.246,61,9,0,39,99,25664844,25664784,3.55E-06,63.9
OTU_117,OY720684.1,83.824,68,9,1,32,99,25666593,25666658,3.55E-06,63.9
OTU_126,NG_027497.3,100,97,0,0,1,97,1223,1319,3.28E-41,180
OTU_126,AC202616.8,100,97,0,0,1,97,67561,67465,3.28E-41,180
OTU_126,AC200082.7,100,97,0,0,1,97,112627,112531,3.28E-41,180
OTU_126,NC_023963.1,88.235,51,3,2,48,97,2289,2337,1.60E-04,58.4
OTU_126,JQ256921.1,88.235,51,3,2,48,97,2289,2337,1.60E-04,58.4
OTU_126,JQ256922.1,100,29,0,0,69,97,2305,2333,0.002,54.7
OTU_126,JQ256920.1,100,29,0,0,69,97,2311,2339,0.002,54.7
OTU_126,JQ256919.1,100,29,0,0,69,97,2310,2338,0.002,54.7
OTU_126,HQ622808.1,77.551,98,17,4,1,97,2184,2277,0.002,54.7
OTU_126,HQ622802.1,100,29,0,0,69,97,2314,2342,0.002,54.7
OTU_137,MG250566.1,98.947,95,0,1,1,94,3517,3611,6.76E-38,169
OTU_137,MG250534.1,98.947,95,0,1,1,94,3517,3611,6.76E-38,169
OTU_137,MG250533.1,98.947,95,0,1,1,94,3517,3611,6.76E-38,169
OTU_137,MG250531.1,98.947,95,0,1,1,94,3517,3611,6.76E-38,169
OTU_137,MG250523.1,98.947,95,0,1,1,94,3517,3611,6.76E-38,169
OTU_137,KT194217.1,98.947,95,0,1,1,94,3516,3610,6.76E-38,169
OTU_137,KT279759.1,98.947,95,0,1,1,94,2262,2356,6.76E-38,169
OTU_137,KP765602.1,98.947,95,0,1,1,94,3567,3661,6.76E-38,169
OTU_137,KC505410.1,98.947,95,0,1,1,94,3566,3660,6.76E-38,169
OTU_137,KF472177.1,98.947,95,0,1,1,94,3516,3610,6.76E-38,169
OTU_140,OQ199665.1,98.936,94,1,0,1,94,2243,2336,6.76E-38,169
OTU_140,OQ199664.1,98.936,94,1,0,1,94,2243,2336,6.76E-38,169
OTU_140,OQ199663.1,98.936,94,1,0,1,94,2243,2336,6.76E-38,169
OTU_140,OQ199662.1,98.936,94,1,0,1,94,2243,2336,6.76E-38,169
OTU_140,OQ199661.1,98.936,94,1,0,1,94,2243,2336,6.76E-38,169
OTU_140,OQ199660.1,98.936,94,1,0,1,94,2243,2336,6.76E-38,169
OTU_140,OQ199659.1,98.936,94,1,0,1,94,2243,2336,6.76E-38,169
OTU_140,OQ199658.1,98.936,94,1,0,1,94,2243,2336,6.76E-38,169
OTU_140,OQ199657.1,98.936,94,1,0,1,94,2243,2336,6.76E-38,169
OTU_140,OQ199656.1,98.936,94,1,0,1,94,2243,2336,6.76E-38,169
OTU_141,NC_026120.1,96.809,94,3,0,1,94,2244,2337,1.46E-34,158
OTU_141,OQ199570.1,95.745,94,4,0,1,94,2245,2338,6.81E-33,152
OTU_141,NC_026976.1,95.745,94,4,0,1,94,2780,2873,6.81E-33,152
OTU_141,XR_006698753.1,95.745,94,4,0,1,94,1150,1243,6.81E-33,152
OTU_141,NC_023795.1,95.745,94,4,0,1,94,2766,2859,6.81E-33,152
OTU_141,MW090144.1,95.745,94,4,0,1,94,63,156,6.81E-33,152
OTU_141,MW090143.1,95.745,94,4,0,1,94,63,156,6.81E-33,152
OTU_141,OQ199569.1,94.681,94,5,0,1,94,2245,2338,3.17E-31,147
OTU_141,MT300243.1,94.681,94,5,0,1,94,2246,2339,3.17E-31,147
OTU_141,MT300207.1,94.681,94,5,0,1,94,2232,2325,3.17E-31,147
OTU_142,NG_027492.2,96.809,94,3,0,1,94,624,717,1.46E-34,158
OTU_142,NM_001195073.3,92.632,95,5,2,1,94,1111,1204,6.85E-28,135
OTU_144,MZ041129.1,96.809,94,3,0,1,94,319,412,1.46E-34,158
OTU_144,MZ041130.1,95.745,94,4,0,1,94,319,412,6.81E-33,152
OTU_144,MZ041121.1,95.745,94,4,0,1,94,319,412,6.81E-33,152
OTU_144,MZ041132.1,88.298,94,11,0,1,94,321,414,3.21E-21,113
OTU_146,LR990100.1,86.076,79,11,0,19,97,500960,501038,7.35E-13,86.1
OTU_147,NC_056988.1,93.333,90,3,3,5,93,2264,2351,3.14E-26,130
OTU_147,NC_035822.1,93.103,87,3,3,5,91,2351,2434,1.46E-24,124
OTU_147,MT259588.1,90.526,95,5,4,1,93,13272,13364,5.25E-24,122
OTU_147,NC_049119.1,90.426,94,7,2,1,93,2258,2350,5.25E-24,122
OTU_147,KR868707.1,93.023,86,3,3,6,91,2258,2340,5.25E-24,122
OTU_147,NC_014858.1,90.426,94,5,4,1,93,2262,2352,1.89E-23,121
OTU_147,MT381933.1,88.298,94,7,4,1,93,2248,2338,4.09E-20,110
OTU_147,NC_014871.1,88.298,94,7,4,1,93,2261,2351,4.09E-20,110
OTU_147,MT381942.1,88.764,89,8,1,5,93,2255,2341,1.47E-19,108
OTU_147,NC_035572.1,87.368,95,7,4,1,93,2443,2534,1.90E-18,104
OTU_149,OY720315.1,97.143,35,1,0,23,57,7327258,7327292,4.67E-05,60.2
OTU_152,NG_027492.2,98.837,86,1,0,13,98,632,717,2.02E-33,154
OTU_152,NM_001195073.3,91.954,87,5,2,13,98,1119,1204,2.05E-23,121
OTU_152,MZ040959.1,89.535,86,9,0,13,98,329,414,4.43E-20,110
OTU_152,MZ040948.1,89.535,86,9,0,13,98,329,414,4.43E-20,110
OTU_152,MZ040939.1,89.535,86,9,0,13,98,329,414,4.43E-20,110
OTU_152,MZ040937.1,89.535,86,9,0,13,98,329,414,4.43E-20,110
OTU_152,MZ041115.1,89.535,86,9,0,13,98,329,414,4.43E-20,110
OTU_152,AC225831.5,89.535,86,9,0,13,98,13202,13287,4.43E-20,110
OTU_152,AC207616.3,89.535,86,9,0,13,98,100706,100791,4.43E-20,110
OTU_152,NC_008216.1,87.912,91,11,0,8,98,2256,2346,1.59E-19,108
OTU_162,MZ041127.1,100,94,0,0,1,94,318,411,1.45E-39,174
OTU_162,MZ041117.1,98.936,94,1,0,1,94,318,411,6.76E-38,169
OTU_162,MZ041116.1,98.936,94,1,0,1,94,318,411,6.76E-38,169
OTU_162,MZ040959.1,92.553,94,7,0,1,94,321,414,6.85E-28,135
OTU_162,MZ040948.1,92.553,94,7,0,1,94,321,414,6.85E-28,135
OTU_162,MZ040939.1,92.553,94,7,0,1,94,321,414,6.85E-28,135
OTU_162,MZ040937.1,92.553,94,7,0,1,94,321,414,6.85E-28,135
OTU_162,MZ041115.1,92.553,94,7,0,1,94,321,414,6.85E-28,135
OTU_163,KY464177.1,95.699,93,2,1,1,93,2208,2298,8.66E-32,148
OTU_163,NC_036729.1,95.699,93,2,1,1,93,2258,2348,8.66E-32,148
OTU_163,OQ708102.1,93.548,93,4,2,1,93,298,388,1.87E-28,137
OTU_163,OQ256747.1,93.548,93,4,2,1,93,340,430,1.87E-28,137
OTU_163,OQ256743.1,93.548,93,4,2,1,93,340,430,1.87E-28,137
OTU_163,OQ256742.1,93.548,93,4,2,1,93,338,428,1.87E-28,137
OTU_163,OQ256741.1,93.548,93,4,2,1,93,344,434,1.87E-28,137
OTU_163,OQ256740.1,93.548,93,4,2,1,93,340,430,1.87E-28,137
OTU_163,OQ256739.1,93.548,93,4,2,1,93,340,430,1.87E-28,137
OTU_163,OQ256735.1,93.548,93,4,2,1,93,340,430,1.87E-28,137
OTU_164,KC757406.1,95.745,94,4,0,1,94,2276,2369,6.81E-33,152
OTU_164,MZ040959.1,93.478,92,6,0,1,92,321,412,1.91E-28,137
OTU_164,MZ040948.1,93.478,92,6,0,1,92,321,412,1.91E-28,137
OTU_164,MZ040939.1,93.478,92,6,0,1,92,321,412,1.91E-28,137
OTU_164,MZ040937.1,93.478,92,6,0,1,92,321,412,1.91E-28,137
OTU_164,MZ041115.1,93.478,92,6,0,1,92,321,412,1.91E-28,137
OTU_164,AC225831.5,92.391,92,7,0,1,92,13194,13285,8.87E-27,132
OTU_164,AC207616.3,92.391,92,7,0,1,92,100698,100789,8.87E-27,132
OTU_164,MZ041127.1,88.043,92,11,0,1,92,318,409,4.15E-20,110
OTU_171,KU682697.1,85.542,83,10,1,12,92,2255,2337,6.77E-13,86.1
OTU_171,KJ193021.1,85.542,83,10,1,12,92,330,412,6.77E-13,86.1
OTU_171,KJ193017.1,85.542,83,10,1,12,92,330,412,6.77E-13,86.1
OTU_171,JQ256913.1,85.542,83,10,1,12,92,2254,2336,6.77E-13,86.1
OTU_171,JQ256910.1,85.542,83,10,1,12,92,2254,2336,6.77E-13,86.1
OTU_171,EF597503.1,85.542,83,10,1,12,92,2208,2290,6.77E-13,86.1
OTU_171,AF420040.1,85.542,83,10,1,12,92,1415,1497,6.77E-13,86.1
OTU_171,AF435515.1,82.979,94,14,2,1,92,290,383,2.43E-12,84.2
OTU_171,KJ193019.1,84.337,83,11,1,12,92,330,412,3.15E-11,80.5
OTU_171,KJ193018.1,84.337,83,11,1,12,92,330,412,3.15E-11,80.5
OTU_175,AP002829.3,100,87,0,0,1,87,969,883,9.99E-36,161
OTU_175,NG_016423.2,98.851,87,1,0,1,87,304408,304322,4.65E-34,156
OTU_175,AP003461.2,98.851,87,1,0,1,87,15365,15279,4.65E-34,156
OTU_181,FN674038.1,100,91,0,0,1,91,238,328,6.42E-38,169
OTU_181,AL583743.3,100,91,0,0,1,91,23523,23613,6.42E-38,169
OTU_181,AL390802.2,100,91,0,0,1,91,103116,103206,6.42E-38,169
OTU_181,NG_046969.1,93.258,89,5,1,1,89,97079,96992,3.03E-26,130
OTU_181,NG_009904.1,93.258,89,5,1,1,89,113388,113475,3.03E-26,130
OTU_181,AF420060.1,92.308,91,7,0,1,91,1414,1504,3.03E-26,130
OTU_181,AL161450.14,93.258,89,5,1,1,89,74923,75010,3.03E-26,130
OTU_181,NG_023460.3,92.135,89,6,1,1,89,1225,1312,1.41E-24,124
OTU_181,AC145970.2,92.135,89,6,1,1,89,2791,2704,1.41E-24,124
OTU_181,AC004979.1,91.209,91,8,0,1,91,58857,58767,1.41E-24,124
OTU_185,OX596093.1,94.565,92,2,2,1,90,34703336,34703426,4.95E-29,139
OTU_185,OX459945.2,94.565,92,2,2,1,90,37021955,37022045,4.95E-29,139
OTU_185,XR_005718911.1,96.471,85,1,1,1,83,87,3,4.95E-29,139
OTU_185,OR360190.1,93.478,92,4,1,1,90,295,386,6.40E-28,135
OTU_185,OP088395.1,93.478,92,4,1,1,90,318,409,6.40E-28,135
OTU_185,OP088394.1,93.478,92,4,1,1,90,318,409,6.40E-28,135
OTU_185,OP088393.1,93.478,92,4,1,1,90,318,409,6.40E-28,135
OTU_185,OP088392.1,93.478,92,4,1,1,90,318,409,6.40E-28,135
OTU_185,OK183941.1,93.478,92,4,1,1,90,292,383,6.40E-28,135
OTU_185,CP011894.1,93.182,88,4,2,5,90,8896856,8896943,8.28E-27,132
OTU_188,ON746674.1,98.864,88,1,0,5,92,2252,2339,1.41E-34,158
OTU_188,NC_068695.1,98.864,88,1,0,5,92,2252,2339,1.41E-34,158
OTU_188,JF795308.1,94.318,88,5,0,5,92,1237,1324,6.63E-28,135
OTU_188,JF795307.1,94.318,88,5,0,5,92,1237,1324,6.63E-28,135
OTU_188,JF795317.1,84.615,91,7,5,5,91,1237,1324,2.43E-12,84.2
OTU_188,JF795312.1,84.615,91,7,5,5,91,2190,2277,2.43E-12,84.2
OTU_189,MF893916.1,97.872,94,2,0,1,94,2247,2340,3.14E-36,163
OTU_189,OQ199570.1,97.872,94,2,0,1,94,2245,2338,3.14E-36,163
OTU_189,NC_023795.1,97.872,94,2,0,1,94,2766,2859,3.14E-36,163
OTU_189,MW090144.1,97.872,94,2,0,1,94,63,156,3.14E-36,163
OTU_189,MW090143.1,97.872,94,2,0,1,94,63,156,3.14E-36,163
OTU_189,OQ199569.1,96.809,94,3,0,1,94,2245,2338,1.46E-34,158
OTU_189,MT300207.1,96.809,94,3,0,1,94,2232,2325,1.46E-34,158
OTU_189,MT300205.1,96.809,94,3,0,1,94,2245,2338,1.46E-34,158
OTU_189,MT300204.1,96.809,94,3,0,1,94,2245,2338,1.46E-34,158
OTU_189,MT300203.1,96.809,94,3,0,1,94,2241,2334,1.46E-34,158
OTU_191,OX421883.1,84.158,101,10,1,14,108,1504446,1504346,5.16E-15,93.5
OTU_192,AY360309.1,98.925,93,1,0,2,94,230,138,2.43E-37,167
OTU_192,OQ199747.1,97.849,93,2,0,2,94,2247,2339,1.13E-35,161
OTU_192,OQ199746.1,97.849,93,2,0,2,94,2246,2338,1.13E-35,161
OTU_192,OQ199745.1,97.849,93,2,0,2,94,2246,2338,1.13E-35,161
OTU_192,OQ199744.1,97.849,93,2,0,2,94,2246,2338,1.13E-35,161
OTU_192,OQ199743.1,97.849,93,2,0,2,94,2246,2338,1.13E-35,161
OTU_192,OQ199742.1,97.849,93,2,0,2,94,2246,2338,1.13E-35,161
OTU_192,OQ199741.1,97.849,93,2,0,2,94,2246,2338,1.13E-35,161
OTU_192,OQ199740.1,97.849,93,2,0,2,94,2246,2338,1.13E-35,161
OTU_192,OQ199739.1,97.849,93,2,0,2,94,2246,2338,1.13E-35,161
OTU_221,MG725631.1,98.925,93,0,1,2,93,2817,2909,8.60E-37,165
OTU_221,NC_039090.1,98.925,93,0,1,2,93,2777,2869,8.60E-37,165
OTU_221,MG250542.1,98.925,93,0,1,2,93,3518,3610,8.60E-37,165
OTU_221,MZ521005.1,98.925,93,0,1,2,93,344,436,8.60E-37,165
OTU_221,JN714139.1,98.925,93,0,1,2,93,253,345,8.60E-37,165
OTU_221,JN714133.1,98.925,93,0,1,2,93,323,415,8.60E-37,165
OTU_221,JN714131.1,98.925,93,0,1,2,93,295,387,8.60E-37,165
OTU_221,JF810372.1,98.925,93,0,1,2,93,234,326,8.60E-37,165
OTU_221,JF810371.1,98.925,93,0,1,2,93,275,367,8.60E-37,165
OTU_221,JF810370.1,98.925,93,0,1,2,93,275,367,8.60E-37,165
OTU_233,OY288228.1,96.774,31,1,0,52,82,1623813,1623783,0.008,52.8
OTU_233,OY288224.1,96.774,31,1,0,52,82,2031981,2031951,0.008,52.8
OTU_233,OY288218.1,96.774,31,1,0,52,82,3389199,3389169,0.008,52.8
OTU_233,OY288218.1,92.105,38,1,2,43,79,15790190,15790226,0.008,52.8
OTU_243,OX638390.1,96.774,31,1,0,25,55,12961167,12961197,0.007,52.8
OTU_244,MZ041128.1,98.936,94,1,0,1,94,320,413,6.76E-38,169
OTU_244,LC433817.2,90.426,94,9,0,1,94,96,189,1.48E-24,124
OTU_244,LC433813.1,90.426,94,9,0,1,94,314,407,1.48E-24,124
OTU_244,MK920181.1,90.217,92,7,1,3,94,303,392,6.90E-23,119
OTU_244,MK920180.1,90.217,92,7,1,3,94,303,392,6.90E-23,119
OTU_244,MK920179.1,90.217,92,7,1,3,94,303,392,6.90E-23,119
OTU_244,MK920178.1,90.217,92,7,1,3,94,303,392,6.90E-23,119
OTU_244,KP120599.1,90.217,92,7,1,3,94,295,384,6.90E-23,119
OTU_244,MW035019.1,90.217,92,7,1,3,94,3,92,6.90E-23,119
OTU_244,MW035012.1,90.217,92,7,1,3,94,3,92,6.90E-23,119
OTU_260,OR397962.1,97.872,94,2,0,1,94,2263,2356,3.14E-36,163
OTU_260,OR397961.1,97.872,94,2,0,1,94,2263,2356,3.14E-36,163
OTU_260,OR360233.1,97.872,94,2,0,1,94,301,394,3.14E-36,163
OTU_260,OR360223.1,97.872,94,2,0,1,94,301,394,3.14E-36,163
OTU_260,OR360216.1,97.872,94,2,0,1,94,301,394,3.14E-36,163
OTU_260,OR360215.1,97.872,94,2,0,1,94,301,394,3.14E-36,163
OTU_260,OR360178.1,97.872,94,2,0,1,94,301,394,3.14E-36,163
OTU_260,OR260477.1,97.872,94,2,0,1,94,2263,2356,3.14E-36,163
OTU_260,OR260476.1,97.872,94,2,0,1,94,2263,2356,3.14E-36,163
OTU_260,OR255999.1,97.872,94,2,0,1,94,2262,2355,3.14E-36,163
OTU_267,OX458317.1,100,31,0,0,1,31,11396877,11396847,1.93E-04,58.4
OTU_280,OX638390.1,86.792,53,3,4,25,75,12961167,12961217,6.04E-04,56.5
OTU_281,JN800721.1,98.889,90,1,0,3,92,2272,2361,1.09E-35,161
OTU_281,NC_004031.1,97.778,90,2,0,3,92,2272,2361,5.09E-34,156
OTU_284,AC255528.1,97.872,94,2,0,1,94,85575,85482,3.14E-36,163
OTU_284,NG_029631.2,97.872,94,2,0,1,94,521,614,3.14E-36,163
OTU_284,AL356135.11,97.872,94,2,0,1,94,40702,40795,3.14E-36,163
OTU_284,XR_008680359.1,89.362,94,10,0,1,94,373,466,6.90E-23,119
OTU_284,AP023488.1,89.362,94,10,0,1,94,673878,673971,6.90E-23,119
OTU_284,AC206041.4,89.362,94,10,0,1,94,195847,195754,6.90E-23,119
OTU_284,AC132822.3,89.362,94,10,0,1,94,101198,101291,6.90E-23,119
