SpecimenID,Species,DungType,TimePt,Storage,Extraction,DNAPurity,DNAYield
OB0612,Onthophagus_babirussa,Tiger,360,Ethanol,Entire,1.453677549,8.390193169
OB0613,Onthophagus_babirussa,Tiger,360,Ethanol,Entire,1.250790458,5.843971443
OB0614,Onthophagus_babirussa,Tiger,360,Ethanol,Entire,1.685193607,6.836992414
OB0615,Onthophagus_babirussa,Tiger,360,Ethanol,Entire,1.814890565,9.67069344
OB0616,Onthophagus_babirussa,Tiger,360,Ethanol,Entire,1.506766336,8.897444822
OB0617,Onthophagus_babirussa,Tiger,360,Ethanol,Entire,1.99204453,7.611961059
OB0618,Onthophagus_babirussa,Tiger,360,Ethanol,Entire,1.635048013,6.169524115
OB0619,Onthophagus_babirussa,Tiger,360,Ethanol,Entire,0.502391476,7.515820484
OB0620,Onthophagus_babirussa,Tiger,360,Ethanol,Entire,0.587976185,8.770592642
OB0621,Onthophagus_babirussa,Tiger,600,Ethanol,Entire,0.303993991,4.368073413
OB0622,Onthophagus_babirussa,Tiger,600,Ethanol,Entire,1.09979525,4.363119349
OB0623,Onthophagus_babirussa,Tiger,600,Ethanol,Entire,1.319927092,3.04150742
OB0624,Onthophagus_babirussa,Tiger,600,Ethanol,Entire,1.45057312,2.630166567
OB0625,Onthophagus_babirussa,Tiger,600,Ethanol,Entire,0.82074335,1.366053167
OB0626,Onthophagus_babirussa,Tiger,600,Ethanol,Entire,1.232070128,1.370230828
OB0627,Onthophagus_babirussa,Tiger,600,Ethanol,Entire,1.317554699,4.260441442
OB0628,Onthophagus_babirussa,Tiger,600,Ethanol,Entire,1.867622412,3.730472498
OB0629,Onthophagus_babirussa,Tiger,600,Ethanol,Entire,0.457915551,4.495720775
OB0630,Onthophagus_babirussa,Tiger,600,Ethanol,Entire,0.673925838,2.312324333
OB0631,Onthophagus_babirussa,Tiger,1440,Ethanol,Entire,1.878071325,1.212561597
OB0632,Onthophagus_babirussa,Tiger,1440,Ethanol,Entire,1.531526513,0.98129318
OB0633,Onthophagus_babirussa,Tiger,1440,Ethanol,Entire,0.913298364,1.182559053
OB0634,Onthophagus_babirussa,Tiger,1440,Ethanol,Entire,0.505238962,1.868896523
OB0635,Onthophagus_babirussa,Tiger,1440,Ethanol,Entire,1.735653247,0.23418622
OB0636,Onthophagus_babirussa,Tiger,1440,Ethanol,Entire,0.891007087,1.527486149
OB0637,Onthophagus_babirussa,Tiger,1440,Ethanol,Entire,1.449985857,1.490661235
OB0638,Onthophagus_babirussa,Tiger,1440,Ethanol,Entire,1.879455522,0.896670058
OB0639,Onthophagus_babirussa,Tiger,1440,Ethanol,Entire,1.252794744,1.591628714
OB0640,Onthophagus_babirussa,Tiger,1440,Ethanol,Entire,0.365116547,0.188693351
PM0001,Paragymnopleurus_maurus,Elephant,0,LiqN,Gut,1.939557242,38.69999029
PM0002,Paragymnopleurus_maurus,Elephant,0,LiqN,Gut,1.237834656,32.11050812
PM0003,Paragymnopleurus_maurus,Elephant,0,LiqN,Gut,1.230244703,44.55049716
PM0004,Paragymnopleurus_maurus,Elephant,0,LiqN,Gut,1.005423671,39.93052436
PM0005,Paragymnopleurus_maurus,Elephant,0,LiqN,Gut,0.409990146,38.9004496
PM0006,Paragymnopleurus_maurus,Elephant,0,LiqN,Gut,0.391979225,41.1983526
PM0007,Paragymnopleurus_maurus,Elephant,0,LiqN,Gut,1.606798837,39.54749657
PM0008,Paragymnopleurus_maurus,Elephant,0,LiqN,Gut,0.753433984,35.0798328
PM0009,Paragymnopleurus_maurus,Elephant,0,LiqN,Gut,1.399678301,42.76843479
PM0010,Paragymnopleurus_maurus,Elephant,0,LiqN,Gut,1.606180581,31.51254688
PM0011,Paragymnopleurus_maurus,Elephant,30,LiqN,Gut,0.002776322,45.8741791
PM0012,Paragymnopleurus_maurus,Elephant,30,LiqN,Gut,0.076332547,46.87349051
PM0013,Paragymnopleurus_maurus,Elephant,30,LiqN,Gut,1.353749416,47.06051746
PM0014,Paragymnopleurus_maurus,Elephant,30,LiqN,Gut,0.29748614,48.74629896
PM0015,Paragymnopleurus_maurus,Elephant,30,LiqN,Gut,0.812167022,45.58432303
PM0016,Paragymnopleurus_maurus,Elephant,30,LiqN,Gut,0.611027126,46.23954199
PM0017,Paragymnopleurus_maurus,Elephant,30,LiqN,Gut,1.294530758,45.66107025
PM0018,Paragymnopleurus_maurus,Elephant,30,LiqN,Gut,0.739660562,47.66897264
PM0019,Paragymnopleurus_maurus,Elephant,30,LiqN,Gut,1.013266029,47.45913398
PM0020,Paragymnopleurus_maurus,Elephant,30,LiqN,Gut,0.157281223,47.35948195
PM0021,Paragymnopleurus_maurus,Elephant,60,LiqN,Gut,0.973624722,45.53047362
PM0022,Paragymnopleurus_maurus,Elephant,60,LiqN,Gut,1.588781992,43.80103101
PM0023,Paragymnopleurus_maurus,Elephant,60,LiqN,Gut,1.953443486,43.33928739
PM0024,Paragymnopleurus_maurus,Elephant,60,LiqN,Gut,0.579021176,48.07645898
PM0025,Paragymnopleurus_maurus,Elephant,60,LiqN,Gut,0.058492444,44.31217392
PM0026,Paragymnopleurus_maurus,Elephant,60,LiqN,Gut,1.479292059,41.25609456
PM0027,Paragymnopleurus_maurus,Elephant,60,LiqN,Gut,0.618783843,43.7330703
PM0028,Paragymnopleurus_maurus,Elephant,60,LiqN,Gut,1.134219707,49.82471785
PM0029,Paragymnopleurus_maurus,Elephant,60,LiqN,Gut,0.897544064,45.5236917
PM0030,Paragymnopleurus_maurus,Elephant,60,LiqN,Gut,1.124830596,46.53659759
PM0031,Paragymnopleurus_maurus,Elephant,120,LiqN,Gut,0.668307535,18.24961093
PM0032,Paragymnopleurus_maurus,Elephant,120,LiqN,Gut,0.175316497,11.24741633
PM0033,Paragymnopleurus_maurus,Elephant,120,LiqN,Gut,0.516279033,19.46628748
PM0034,Paragymnopleurus_maurus,Elephant,120,LiqN,Gut,0.923558566,16.87254862
PM0035,Paragymnopleurus_maurus,Elephant,120,LiqN,Gut,1.92284518,16.69574228
PM0036,Paragymnopleurus_maurus,Elephant,120,LiqN,Gut,0.460931353,13.3524214
PM0037,Paragymnopleurus_maurus,Elephant,120,LiqN,Gut,0.24038867,19.6969262
PM0038,Paragymnopleurus_maurus,Elephant,120,LiqN,Gut,0.229688222,16.08523099
PM0039,Paragymnopleurus_maurus,Elephant,120,LiqN,Gut,0.807151509,13.35434789
PM0040,Paragymnopleurus_maurus,Elephant,120,LiqN,Gut,0.760178414,17.96842591
PM0041,Paragymnopleurus_maurus,Elephant,180,LiqN,Gut,0.398614081,17.66454289
PM0042,Paragymnopleurus_maurus,Elephant,180,LiqN,Gut,0.947700362,15.78065539
PM0043,Paragymnopleurus_maurus,Elephant,180,LiqN,Gut,0.295517375,16.38177681
PM0044,Paragymnopleurus_maurus,Elephant,180,LiqN,Gut,1.527556072,10.69953935
PM0045,Paragymnopleurus_maurus,Elephant,180,LiqN,Gut,1.569387364,12.42659987
PM0046,Paragymnopleurus_maurus,Elephant,180,LiqN,Gut,0.987829723,11.76743166
PM0047,Paragymnopleurus_maurus,Elephant,180,LiqN,Gut,0.350256503,10.59647119
PM0048,Paragymnopleurus_maurus,Elephant,180,LiqN,Gut,1.693074496,12.70572936
PM0049,Paragymnopleurus_maurus,Elephant,180,LiqN,Gut,1.885900311,14.1449609
PM0050,Paragymnopleurus_maurus,Elephant,180,LiqN,Gut,0.904602677,13.92310848
PM0051,Paragymnopleurus_maurus,Elephant,360,LiqN,Gut,1.521193379,12.38293608
PM0052,Paragymnopleurus_maurus,Elephant,360,LiqN,Gut,1.515465425,12.21138977
PM0053,Paragymnopleurus_maurus,Elephant,360,LiqN,Gut,0.030433626,10.1479565
PM0054,Paragymnopleurus_maurus,Elephant,360,LiqN,Gut,0.20321557,11.41467186
PM0055,Paragymnopleurus_maurus,Elephant,360,LiqN,Gut,0.582828407,11.83718458
PM0056,Paragymnopleurus_maurus,Elephant,360,LiqN,Gut,0.089008138,10.39978403
PM0057,Paragymnopleurus_maurus,Elephant,360,LiqN,Gut,0.638231387,12.3490073
PM0058,Paragymnopleurus_maurus,Elephant,360,LiqN,Gut,0.828526398,11.66519927
PM0059,Paragymnopleurus_maurus,Elephant,360,LiqN,Gut,1.366452701,13.97288726
PM0060,Paragymnopleurus_maurus,Elephant,360,LiqN,Gut,0.693276091,13.2013699
PM0061,Paragymnopleurus_maurus,Elephant,600,LiqN,Gut,0.619613591,7.324139923
PM0062,Paragymnopleurus_maurus,Elephant,600,LiqN,Gut,1.665809291,7.069612445
PM0063,Paragymnopleurus_maurus,Elephant,600,LiqN,Gut,1.057365027,5.409621314
PM0064,Paragymnopleurus_maurus,Elephant,600,LiqN,Gut,0.147397079,9.329697345
PM0065,Paragymnopleurus_maurus,Elephant,600,LiqN,Gut,1.324876066,9.59273936
PM0066,Paragymnopleurus_maurus,Elephant,600,LiqN,Gut,1.34911623,7.93108284
PM0067,Paragymnopleurus_maurus,Elephant,600,LiqN,Gut,0.001124842,9.421437837
PM0068,Paragymnopleurus_maurus,Elephant,600,LiqN,Gut,0.386332864,9.331170335
PM0069,Paragymnopleurus_maurus,Elephant,600,LiqN,Gut,0.432212567,5.297842138
PM0070,Paragymnopleurus_maurus,Elephant,600,LiqN,Gut,1.900245391,7.432305104
PM0071,Paragymnopleurus_maurus,Elephant,1440,LiqN,Gut,0.18974931,0.412263621
PM0072,Paragymnopleurus_maurus,Elephant,1440,LiqN,Gut,0.906622044,0.909999663
PM0073,Paragymnopleurus_maurus,Elephant,1440,LiqN,Gut,0.288084187,0.599413359
PM0074,Paragymnopleurus_maurus,Elephant,1440,LiqN,Gut,0.913099578,1.741838396
PM0075,Paragymnopleurus_maurus,Elephant,1440,LiqN,Gut,0.889771524,0.115356674
PM0076,Paragymnopleurus_maurus,Elephant,1440,LiqN,Gut,1.788690466,0.907017642
PM0077,Paragymnopleurus_maurus,Elephant,1440,LiqN,Gut,0.23391456,0.786970323
PM0078,Paragymnopleurus_maurus,Elephant,1440,LiqN,Gut,1.890019962,1.723784079
PM0079,Paragymnopleurus_maurus,Elephant,1440,LiqN,Gut,1.808502405,1.960095419
PM0080,Paragymnopleurus_maurus,Elephant,1440,LiqN,Gut,0.036541888,0.074487252
PM0081,Paragymnopleurus_maurus,Elephant,0,LiqN,Entire,1.793957638,41.66566626
PM0082,Paragymnopleurus_maurus,Elephant,0,LiqN,Entire,0.482183526,39.08582122
PM0083,Paragymnopleurus_maurus,Elephant,0,LiqN,Entire,0.554740585,42.2423545
PM0084,Paragymnopleurus_maurus,Elephant,0,LiqN,Entire,0.984503927,33.0445379
PM0085,Paragymnopleurus_maurus,Elephant,0,LiqN,Entire,1.200929146,33.64650841
PM0086,Paragymnopleurus_maurus,Elephant,0,LiqN,Entire,1.976078408,39.37752305
PM0087,Paragymnopleurus_maurus,Elephant,0,LiqN,Entire,0.226033362,35.28511444
PM0088,Paragymnopleurus_maurus,Elephant,0,LiqN,Entire,1.385170717,31.77201728
PM0089,Paragymnopleurus_maurus,Elephant,0,LiqN,Entire,1.269423998,40.57851118
PM0090,Paragymnopleurus_maurus,Elephant,0,LiqN,Entire,0.111213547,31.55889266
PM0091,Paragymnopleurus_maurus,Elephant,30,LiqN,Entire,0.600310602,46.26372009
PM0092,Paragymnopleurus_maurus,Elephant,30,LiqN,Entire,0.860467418,49.69525828
PM0093,Paragymnopleurus_maurus,Elephant,30,LiqN,Entire,1.62752442,47.47005892
PM0094,Paragymnopleurus_maurus,Elephant,30,LiqN,Entire,0.225180121,48.12692867
PM0095,Paragymnopleurus_maurus,Elephant,30,LiqN,Entire,0.889931667,47.77762316
PM0096,Paragymnopleurus_maurus,Elephant,30,LiqN,Entire,1.242596379,47.06563186
PM0097,Paragymnopleurus_maurus,Elephant,30,LiqN,Entire,0.13603032,47.93216219
PM0098,Paragymnopleurus_maurus,Elephant,30,LiqN,Entire,0.399305029,48.20452438
PM0099,Paragymnopleurus_maurus,Elephant,30,LiqN,Entire,0.153113489,49.17467968
PM0100,Paragymnopleurus_maurus,Elephant,30,LiqN,Entire,0.486595785,49.65588286
PM0101,Paragymnopleurus_maurus,Elephant,60,LiqN,Entire,1.885347827,45.41259649
PM0102,Paragymnopleurus_maurus,Elephant,60,LiqN,Entire,1.184049694,44.1336331
PM0103,Paragymnopleurus_maurus,Elephant,60,LiqN,Entire,0.990805612,42.79914139
PM0104,Paragymnopleurus_maurus,Elephant,60,LiqN,Entire,1.219399576,49.33540179
PM0105,Paragymnopleurus_maurus,Elephant,60,LiqN,Entire,1.91064655,48.3485165
PM0106,Paragymnopleurus_maurus,Elephant,60,LiqN,Entire,0.291439052,44.61066405
PM0107,Paragymnopleurus_maurus,Elephant,60,LiqN,Entire,0.652274802,44.06978163
PM0108,Paragymnopleurus_maurus,Elephant,60,LiqN,Entire,1.824300928,45.66735417
PM0109,Paragymnopleurus_maurus,Elephant,60,LiqN,Entire,1.383312677,47.45543232
PM0110,Paragymnopleurus_maurus,Elephant,60,LiqN,Entire,0.208356062,45.92033011
PM0111,Paragymnopleurus_maurus,Elephant,120,LiqN,Entire,1.855482982,10.4558709
PM0112,Paragymnopleurus_maurus,Elephant,120,LiqN,Entire,1.562409987,14.37156651
PM0113,Paragymnopleurus_maurus,Elephant,120,LiqN,Entire,1.689357427,18.12191603
PM0114,Paragymnopleurus_maurus,Elephant,120,LiqN,Entire,0.40980573,17.7799707
PM0115,Paragymnopleurus_maurus,Elephant,120,LiqN,Entire,1.620059365,18.43154491
PM0116,Paragymnopleurus_maurus,Elephant,120,LiqN,Entire,1.315897808,19.25350625
PM0117,Paragymnopleurus_maurus,Elephant,120,LiqN,Entire,0.981170377,16.3028483
PM0118,Paragymnopleurus_maurus,Elephant,120,LiqN,Entire,0.491517338,14.89054054
PM0119,Paragymnopleurus_maurus,Elephant,120,LiqN,Entire,0.481245358,10.17046578
PM0120,Paragymnopleurus_maurus,Elephant,120,LiqN,Entire,1.055050228,16.22736197
PM0121,Paragymnopleurus_maurus,Elephant,180,LiqN,Entire,0.541022497,18.48397291
PM0122,Paragymnopleurus_maurus,Elephant,180,LiqN,Entire,0.098065205,14.14322009
PM0123,Paragymnopleurus_maurus,Elephant,180,LiqN,Entire,1.249825702,16.20097165
PM0124,Paragymnopleurus_maurus,Elephant,180,LiqN,Entire,0.923440082,15.46783243
PM0125,Paragymnopleurus_maurus,Elephant,180,LiqN,Entire,1.236027047,14.31793634
PM0126,Paragymnopleurus_maurus,Elephant,180,LiqN,Entire,0.532220077,13.18334911
PM0127,Paragymnopleurus_maurus,Elephant,180,LiqN,Entire,0.647929662,12.92843264
PM0128,Paragymnopleurus_maurus,Elephant,180,LiqN,Entire,1.906365868,16.27371477
PM0129,Paragymnopleurus_maurus,Elephant,180,LiqN,Entire,1.691176164,10.29373459
PM0130,Paragymnopleurus_maurus,Elephant,180,LiqN,Entire,0.084210246,19.02401347
PM0131,Paragymnopleurus_maurus,Elephant,360,LiqN,Entire,1.696611238,13.58799852
PM0132,Paragymnopleurus_maurus,Elephant,360,LiqN,Entire,1.306789868,12.99906652
PM0133,Paragymnopleurus_maurus,Elephant,360,LiqN,Entire,0.69319819,12.57899942
PM0134,Paragymnopleurus_maurus,Elephant,360,LiqN,Entire,0.266232061,11.53215463
PM0135,Paragymnopleurus_maurus,Elephant,360,LiqN,Entire,0.642325046,14.89096056
PM0136,Paragymnopleurus_maurus,Elephant,360,LiqN,Entire,0.706717165,13.47857799
PM0137,Paragymnopleurus_maurus,Elephant,360,LiqN,Entire,0.756344824,13.98078949
PM0138,Paragymnopleurus_maurus,Elephant,360,LiqN,Entire,0.69659056,10.78856586
PM0139,Paragymnopleurus_maurus,Elephant,360,LiqN,Entire,0.180653361,14.156397
PM0140,Paragymnopleurus_maurus,Elephant,360,LiqN,Entire,1.151989165,14.43851567
PM0141,Paragymnopleurus_maurus,Elephant,600,LiqN,Entire,1.631750982,6.016512082
PM0142,Paragymnopleurus_maurus,Elephant,600,LiqN,Entire,1.071408756,8.965283024
PM0143,Paragymnopleurus_maurus,Elephant,600,LiqN,Entire,1.890585254,9.460316142
PM0144,Paragymnopleurus_maurus,Elephant,600,LiqN,Entire,0.921215602,5.811078325
PM0145,Paragymnopleurus_maurus,Elephant,600,LiqN,Entire,0.491805333,8.14239189
PM0146,Paragymnopleurus_maurus,Elephant,600,LiqN,Entire,1.47714328,5.445025249
PM0147,Paragymnopleurus_maurus,Elephant,600,LiqN,Entire,1.551867091,6.970842372
PM0148,Paragymnopleurus_maurus,Elephant,600,LiqN,Entire,1.287692587,8.984306056
PM0149,Paragymnopleurus_maurus,Elephant,600,LiqN,Entire,0.304553359,6.600298695
PM0150,Paragymnopleurus_maurus,Elephant,600,LiqN,Entire,1.490536721,8.250580746
PM0151,Paragymnopleurus_maurus,Elephant,1440,LiqN,Entire,0.134365755,0.187151589
PM0152,Paragymnopleurus_maurus,Elephant,1440,LiqN,Entire,1.055659218,1.800438718
PM0153,Paragymnopleurus_maurus,Elephant,1440,LiqN,Entire,1.656994514,0.090028173
PM0154,Paragymnopleurus_maurus,Elephant,1440,LiqN,Entire,0.817041287,0.895725872
PM0155,Paragymnopleurus_maurus,Elephant,1440,LiqN,Entire,1.614099168,0.190943214
PM0156,Paragymnopleurus_maurus,Elephant,1440,LiqN,Entire,0.38830763,0.400010492
PM0157,Paragymnopleurus_maurus,Elephant,1440,LiqN,Entire,1.84481487,1.450484334
PM0158,Paragymnopleurus_maurus,Elephant,1440,LiqN,Entire,1.268750477,1.291182381
PM0159,Paragymnopleurus_maurus,Elephant,1440,LiqN,Entire,0.970672735,0.539087838
PM0160,Paragymnopleurus_maurus,Elephant,1440,LiqN,Entire,1.709423425,0.396632985
PM0161,Paragymnopleurus_maurus,Tiger,0,LiqN,Gut,1.723340942,40.98389249
PM0162,Paragymnopleurus_maurus,Tiger,0,LiqN,Gut,0.92720373,31.67961192
PM0163,Paragymnopleurus_maurus,Tiger,0,LiqN,Gut,1.250315602,36.78406004
PM0164,Paragymnopleurus_maurus,Tiger,0,LiqN,Gut,1.487495376,42.51778195
PM0165,Paragymnopleurus_maurus,Tiger,0,LiqN,Gut,0.216936487,44.4041879
PM0166,Paragymnopleurus_maurus,Tiger,0,LiqN,Gut,1.160501346,44.96170047
PM0167,Paragymnopleurus_maurus,Tiger,0,LiqN,Gut,1.45137851,33.10295989
PM0168,Paragymnopleurus_maurus,Tiger,0,LiqN,Gut,1.076381232,31.23272245
PM0169,Paragymnopleurus_maurus,Tiger,0,LiqN,Gut,1.483530446,43.11470029
PM0170,Paragymnopleurus_maurus,Tiger,0,LiqN,Gut,1.539676336,40.71909886
PM0171,Paragymnopleurus_maurus,Tiger,30,LiqN,Gut,0.094766858,46.18747878
PM0172,Paragymnopleurus_maurus,Tiger,30,LiqN,Gut,0.249015887,47.11153692
PM0173,Paragymnopleurus_maurus,Tiger,30,LiqN,Gut,1.274924128,48.27594634
PM0174,Paragymnopleurus_maurus,Tiger,30,LiqN,Gut,1.292212809,45.00492084
PM0175,Paragymnopleurus_maurus,Tiger,30,LiqN,Gut,1.249319745,47.6321052
PM0176,Paragymnopleurus_maurus,Tiger,30,LiqN,Gut,0.911806162,45.34524291
PM0177,Paragymnopleurus_maurus,Tiger,30,LiqN,Gut,1.46642713,48.46640283
PM0178,Paragymnopleurus_maurus,Tiger,30,LiqN,Gut,0.615341992,45.43587484
PM0179,Paragymnopleurus_maurus,Tiger,30,LiqN,Gut,0.089539927,46.95784924
PM0180,Paragymnopleurus_maurus,Tiger,30,LiqN,Gut,1.45383654,45.49030167
PM0181,Paragymnopleurus_maurus,Tiger,60,LiqN,Gut,0.60060615,41.92336867
PM0182,Paragymnopleurus_maurus,Tiger,60,LiqN,Gut,0.373464552,47.18964733
PM0183,Paragymnopleurus_maurus,Tiger,60,LiqN,Gut,1.8836282,45.86307674
PM0184,Paragymnopleurus_maurus,Tiger,60,LiqN,Gut,0.105699237,42.14646713
PM0185,Paragymnopleurus_maurus,Tiger,60,LiqN,Gut,0.476640187,48.05375565
PM0186,Paragymnopleurus_maurus,Tiger,60,LiqN,Gut,0.689877066,45.42640244
PM0187,Paragymnopleurus_maurus,Tiger,60,LiqN,Gut,0.022700222,44.73452253
PM0188,Paragymnopleurus_maurus,Tiger,60,LiqN,Gut,1.015607716,47.40175959
PM0189,Paragymnopleurus_maurus,Tiger,60,LiqN,Gut,0.010185743,44.97800739
PM0190,Paragymnopleurus_maurus,Tiger,60,LiqN,Gut,1.408227466,41.44199719
PM0191,Paragymnopleurus_maurus,Tiger,120,LiqN,Gut,0.819081591,18.27283645
PM0192,Paragymnopleurus_maurus,Tiger,120,LiqN,Gut,0.376386215,16.41162561
PM0193,Paragymnopleurus_maurus,Tiger,120,LiqN,Gut,1.557994318,12.86043031
PM0194,Paragymnopleurus_maurus,Tiger,120,LiqN,Gut,0.335140934,12.08648072
PM0195,Paragymnopleurus_maurus,Tiger,120,LiqN,Gut,1.698556106,13.87898609
PM0196,Paragymnopleurus_maurus,Tiger,120,LiqN,Gut,1.690500046,14.83654452
PM0197,Paragymnopleurus_maurus,Tiger,120,LiqN,Gut,0.30191771,17.8803949
PM0198,Paragymnopleurus_maurus,Tiger,120,LiqN,Gut,1.735297857,14.97504856
PM0199,Paragymnopleurus_maurus,Tiger,120,LiqN,Gut,0.472622331,17.41371273
PM0200,Paragymnopleurus_maurus,Tiger,120,LiqN,Gut,1.511869146,18.70830841
PM0201,Paragymnopleurus_maurus,Tiger,180,LiqN,Gut,1.135033565,16.96827901
PM0202,Paragymnopleurus_maurus,Tiger,180,LiqN,Gut,0.097077528,17.81181256
PM0203,Paragymnopleurus_maurus,Tiger,180,LiqN,Gut,1.088759231,11.16363259
PM0204,Paragymnopleurus_maurus,Tiger,180,LiqN,Gut,0.361727586,13.9893755
PM0205,Paragymnopleurus_maurus,Tiger,180,LiqN,Gut,0.380354748,16.22638285
PM0206,Paragymnopleurus_maurus,Tiger,180,LiqN,Gut,0.585230953,15.88967494
PM0207,Paragymnopleurus_maurus,Tiger,180,LiqN,Gut,1.019211447,15.22949938
PM0208,Paragymnopleurus_maurus,Tiger,180,LiqN,Gut,1.179383426,13.44243685
PM0209,Paragymnopleurus_maurus,Tiger,180,LiqN,Gut,1.85113072,14.65212497
PM0210,Paragymnopleurus_maurus,Tiger,180,LiqN,Gut,0.237394713,18.74040947
PM0211,Paragymnopleurus_maurus,Tiger,360,LiqN,Gut,1.920521258,10.20713399
PM0212,Paragymnopleurus_maurus,Tiger,360,LiqN,Gut,1.443509274,13.49718546
PM0213,Paragymnopleurus_maurus,Tiger,360,LiqN,Gut,1.015314906,10.34969636
PM0214,Paragymnopleurus_maurus,Tiger,360,LiqN,Gut,1.679790573,11.670594
PM0215,Paragymnopleurus_maurus,Tiger,360,LiqN,Gut,0.388352791,13.04277646
PM0216,Paragymnopleurus_maurus,Tiger,360,LiqN,Gut,0.077763699,12.93767882
PM0217,Paragymnopleurus_maurus,Tiger,360,LiqN,Gut,1.711400881,14.03005539
PM0218,Paragymnopleurus_maurus,Tiger,360,LiqN,Gut,0.696467273,13.44486974
PM0219,Paragymnopleurus_maurus,Tiger,360,LiqN,Gut,1.960680447,12.18828772
PM0220,Paragymnopleurus_maurus,Tiger,360,LiqN,Gut,0.369242095,14.27003902
PM0221,Paragymnopleurus_maurus,Tiger,600,LiqN,Gut,0.816152958,8.586833368
PM0222,Paragymnopleurus_maurus,Tiger,600,LiqN,Gut,1.441477855,7.866597137
PM0223,Paragymnopleurus_maurus,Tiger,600,LiqN,Gut,1.460089344,5.449168243
PM0224,Paragymnopleurus_maurus,Tiger,600,LiqN,Gut,0.937250279,7.599193459
PM0225,Paragymnopleurus_maurus,Tiger,600,LiqN,Gut,1.635190748,8.400354034
PM0226,Paragymnopleurus_maurus,Tiger,600,LiqN,Gut,1.93438444,5.922420557
PM0227,Paragymnopleurus_maurus,Tiger,600,LiqN,Gut,0.046024049,5.494905762
PM0228,Paragymnopleurus_maurus,Tiger,600,LiqN,Gut,0.296971898,8.61756253
PM0229,Paragymnopleurus_maurus,Tiger,600,LiqN,Gut,1.872799194,7.309784778
PM0230,Paragymnopleurus_maurus,Tiger,600,LiqN,Gut,1.158804559,8.245518389
PM0231,Paragymnopleurus_maurus,Tiger,1440,LiqN,Gut,0.868929867,0.368889445
PM0232,Paragymnopleurus_maurus,Tiger,1440,LiqN,Gut,0.171782956,0.010370432
PM0233,Paragymnopleurus_maurus,Tiger,1440,LiqN,Gut,1.320618706,0.615382675
PM0234,Paragymnopleurus_maurus,Tiger,1440,LiqN,Gut,0.83820387,1.392315531
PM0235,Paragymnopleurus_maurus,Tiger,1440,LiqN,Gut,0.696953699,0.974033008
PM0236,Paragymnopleurus_maurus,Tiger,1440,LiqN,Gut,0.258179526,0.599470608
PM0237,Paragymnopleurus_maurus,Tiger,1440,LiqN,Gut,1.320627113,1.653006815
PM0238,Paragymnopleurus_maurus,Tiger,1440,LiqN,Gut,0.890557379,0.119130409
PM0239,Paragymnopleurus_maurus,Tiger,1440,LiqN,Gut,1.329682884,1.161621935
PM0240,Paragymnopleurus_maurus,Tiger,1440,LiqN,Gut,0.72014154,1.746227642
PM0241,Paragymnopleurus_maurus,Tiger,0,LiqN,Entire,0.816308581,35.58667551
PM0242,Paragymnopleurus_maurus,Tiger,0,LiqN,Entire,1.654113862,41.82325376
PM0243,Paragymnopleurus_maurus,Tiger,0,LiqN,Entire,1.366999111,37.72236982
PM0244,Paragymnopleurus_maurus,Tiger,0,LiqN,Entire,0.024481143,31.32890384
PM0245,Paragymnopleurus_maurus,Tiger,0,LiqN,Entire,1.436916959,38.34856832
PM0246,Paragymnopleurus_maurus,Tiger,0,LiqN,Entire,0.304990183,35.89513992
PM0247,Paragymnopleurus_maurus,Tiger,0,LiqN,Entire,0.963755683,34.03514137
PM0248,Paragymnopleurus_maurus,Tiger,0,LiqN,Entire,1.503573139,39.96391103
PM0249,Paragymnopleurus_maurus,Tiger,0,LiqN,Entire,0.517460054,36.05562804
PM0250,Paragymnopleurus_maurus,Tiger,0,LiqN,Entire,1.712060022,42.42195811
PM0251,Paragymnopleurus_maurus,Tiger,30,LiqN,Entire,0.149730629,47.11206717
PM0252,Paragymnopleurus_maurus,Tiger,30,LiqN,Entire,0.836677122,45.83912007
PM0253,Paragymnopleurus_maurus,Tiger,30,LiqN,Entire,1.000602273,49.11732052
PM0254,Paragymnopleurus_maurus,Tiger,30,LiqN,Entire,0.998327746,48.10947901
PM0255,Paragymnopleurus_maurus,Tiger,30,LiqN,Entire,1.064335334,46.35536969
PM0256,Paragymnopleurus_maurus,Tiger,30,LiqN,Entire,0.526451377,48.76128935
PM0257,Paragymnopleurus_maurus,Tiger,30,LiqN,Entire,1.1687228,48.74125504
PM0258,Paragymnopleurus_maurus,Tiger,30,LiqN,Entire,1.257022105,47.87060812
PM0259,Paragymnopleurus_maurus,Tiger,30,LiqN,Entire,0.040127016,46.5507603
PM0260,Paragymnopleurus_maurus,Tiger,30,LiqN,Entire,0.700660957,48.83706247
PM0261,Paragymnopleurus_maurus,Tiger,60,LiqN,Entire,1.844446821,47.57320498
PM0262,Paragymnopleurus_maurus,Tiger,60,LiqN,Entire,1.804692193,40.61637312
PM0263,Paragymnopleurus_maurus,Tiger,60,LiqN,Entire,1.746864737,48.59703795
PM0264,Paragymnopleurus_maurus,Tiger,60,LiqN,Entire,0.032620046,47.31660797
PM0265,Paragymnopleurus_maurus,Tiger,60,LiqN,Entire,0.392356159,47.86517991
PM0266,Paragymnopleurus_maurus,Tiger,60,LiqN,Entire,0.031001256,47.68870683
PM0267,Paragymnopleurus_maurus,Tiger,60,LiqN,Entire,0.833492181,40.8340955
